timestamp,session_id,label,cfg,frame,num_detected_obj,num_tlvs,packet_len,tlv_summary,has_vital,target_id,range_bin,breath_deviation,heart_rate,breath_rate
1783348720.154,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,479,0,2,172,1010:112;1021:4,0,,,,,
1783348720.279,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,480,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.078520,61.942,18.415
1783348720.321,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,481,0,2,172,1010:112;1021:4,0,,,,,
1783348720.404,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,482,0,2,172,1010:112;1021:4,0,,,,,
1783348720.508,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,483,0,2,172,1010:112;1021:4,0,,,,,
1783348720.591,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,484,0,2,172,1010:112;1021:4,0,,,,,
1783348720.674,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,485,0,2,172,1010:112;1021:4,0,,,,,
1783348720.862,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,486,0,2,172,1010:112;1021:4,0,,,,,
1783348720.945,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,488,0,2,172,1010:112;1021:4,0,,,,,
1783348721.049,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,489,0,2,172,1010:112;1021:4,0,,,,,
1783348721.132,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,490,0,2,172,1010:112;1021:4,0,,,,,
1783348721.216,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,491,0,2,172,1010:112;1021:4,0,,,,,
1783348721.320,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,492,0,2,172,1010:112;1021:4,0,,,,,
1783348721.404,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,493,2,3,216,1020:36;1010:112;1021:4,0,,,,,
1783348721.487,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,494,0,3,182,1010:112;1011:2;1021:4,0,,,,,
1783348721.591,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,495,0,2,172,1010:112;1021:4,0,,,,,
1783348721.715,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,496,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.090239,75.335,18.415
1783348721.758,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,497,0,2,172,1010:112;1021:4,0,,,,,
1783348721.862,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,498,0,2,172,1010:112;1021:4,0,,,,,
1783348721.947,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,499,0,2,172,1010:112;1021:4,0,,,,,
1783348722.031,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,500,0,2,172,1010:112;1021:4,0,,,,,
1783348722.135,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,501,0,2,172,1010:112;1021:4,0,,,,,
1783348722.219,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,502,0,2,172,1010:112;1021:4,0,,,,,
1783348722.303,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,503,0,2,172,1010:112;1021:4,0,,,,,
1783348722.387,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,504,0,2,172,1010:112;1021:4,0,,,,,
1783348722.490,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,505,0,2,172,1010:112;1021:4,0,,,,,
1783348722.573,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,506,0,2,172,1010:112;1021:4,0,,,,,
1783348722.673,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,507,0,2,172,1010:112;1021:4,0,,,,,
1783348722.748,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,508,0,2,172,1010:112;1021:4,0,,,,,
1783348722.852,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,509,0,2,172,1010:112;1021:4,0,,,,,
1783348722.935,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,510,1,3,208,1020:28;1010:112;1021:4,0,,,,,
1783348723.019,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,511,0,3,181,1010:112;1011:1;1021:4,0,,,,,
1783348723.164,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,512,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.041364,75.335,18.415
1783348723.205,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,513,0,2,172,1010:112;1021:4,0,,,,,
1783348723.291,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,514,0,2,172,1010:112;1021:4,0,,,,,
1783348723.374,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,515,0,2,172,1010:112;1021:4,0,,,,,
1783348723.478,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,516,0,2,172,1010:112;1021:4,0,,,,,
1783348723.562,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,517,1,3,208,1020:28;1010:112;1021:4,0,,,,,
1783348723.645,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,518,0,3,181,1010:112;1011:1;1021:4,0,,,,,
1783348723.750,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,519,0,2,172,1010:112;1021:4,0,,,,,
1783348723.834,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,520,0,2,172,1010:112;1021:4,0,,,,,
1783348723.917,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,521,0,2,172,1010:112;1021:4,0,,,,,
1783348724.021,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,522,0,2,172,1010:112;1021:4,0,,,,,
1783348724.105,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,523,0,2,172,1010:112;1021:4,0,,,,,
1783348724.189,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,524,0,2,172,1010:112;1021:4,0,,,,,
1783348724.293,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,525,0,2,172,1010:112;1021:4,0,,,,,
1783348724.377,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,526,0,2,172,1010:112;1021:4,0,,,,,
1783348724.461,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,527,0,2,172,1010:112;1021:4,0,,,,,
1783348724.586,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,528,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.044081,75.335,18.415
1783348724.649,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,529,0,2,172,1010:112;1021:4,0,,,,,
1783348724.731,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,530,0,2,172,1010:112;1021:4,0,,,,,
1783348724.815,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,531,0,2,172,1010:112;1021:4,0,,,,,
1783348724.919,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,532,0,2,172,1010:112;1021:4,0,,,,,
1783348725.002,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,533,2,3,216,1020:36;1010:112;1021:4,0,,,,,
1783348725.087,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,534,0,3,182,1010:112;1011:2;1021:4,0,,,,,
1783348725.190,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,535,0,2,172,1010:112;1021:4,0,,,,,
1783348725.274,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,536,0,2,172,1010:112;1021:4,0,,,,,
1783348725.357,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,537,0,2,172,1010:112;1021:4,0,,,,,
1783348725.462,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,538,0,2,172,1010:112;1021:4,0,,,,,
1783348725.546,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,539,0,2,172,1010:112;1021:4,0,,,,,
1783348725.628,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,540,0,2,172,1010:112;1021:4,0,,,,,
1783348725.732,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,541,0,2,172,1010:112;1021:4,0,,,,,
1783348725.815,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,542,0,2,172,1010:112;1021:4,0,,,,,
1783348725.899,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,543,0,2,172,1010:112;1021:4,0,,,,,
1783348726.045,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,544,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.045927,75.335,18.415
1783348726.087,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,545,0,2,172,1010:112;1021:4,0,,,,,
1783348726.170,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,546,0,2,172,1010:112;1021:4,0,,,,,
1783348726.254,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,547,0,2,172,1010:112;1021:4,0,,,,,
1783348726.358,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,548,0,2,172,1010:112;1021:4,0,,,,,
1783348726.441,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,549,0,2,172,1010:112;1021:4,0,,,,,
1783348726.525,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,550,0,2,172,1010:112;1021:4,0,,,,,
1783348726.630,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,551,0,2,172,1010:112;1021:4,0,,,,,
1783348726.713,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,552,0,2,172,1010:112;1021:4,0,,,,,
1783348726.796,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,553,0,2,172,1010:112;1021:4,0,,,,,
1783348726.901,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,554,3,3,224,1020:44;1010:112;1021:4,0,,,,,
1783348726.985,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,555,0,3,183,1010:112;1011:3;1021:4,0,,,,,
1783348727.068,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,556,0,2,172,1010:112;1021:4,0,,,,,
1783348727.172,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,557,0,2,172,1010:112;1021:4,0,,,,,
1783348727.255,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,558,0,2,172,1010:112;1021:4,0,,,,,
1783348727.339,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,559,2,3,216,1020:36;1010:112;1021:4,0,,,,,
1783348727.465,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,560,2,5,370,1020:36;1010:112;1011:2;1021:4;1040:136,1,0,18,0.022702,68.638,18.415
1783348727.527,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,561,0,3,182,1010:112;1011:2;1021:4,0,,,,,
1783348727.611,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,562,0,2,172,1010:112;1021:4,0,,,,,
1783348727.694,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,563,0,2,172,1010:112;1021:4,0,,,,,
1783348727.798,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,564,1,3,208,1020:28;1010:112;1021:4,0,,,,,
1783348727.881,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,565,0,3,181,1010:112;1011:1;1021:4,0,,,,,
1783348727.965,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,566,1,3,208,1020:28;1010:112;1021:4,0,,,,,
1783348728.069,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,567,0,3,181,1010:112;1011:1;1021:4,0,,,,,
1783348728.153,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,568,0,2,172,1010:112;1021:4,0,,,,,
1783348728.236,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,569,0,2,172,1010:112;1021:4,0,,,,,
1783348728.339,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,570,0,2,172,1010:112;1021:4,0,,,,,
1783348728.423,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,571,0,2,172,1010:112;1021:4,0,,,,,
1783348728.506,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,572,0,2,172,1010:112;1021:4,0,,,,,
1783348728.610,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,573,0,2,172,1010:112;1021:4,0,,,,,
1783348728.694,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,574,0,2,172,1010:112;1021:4,0,,,,,
1783348728.778,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,575,0,2,172,1010:112;1021:4,0,,,,,
1783348728.923,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,576,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.011571,78.683,16.741
1783348728.965,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,577,0,2,172,1010:112;1021:4,0,,,,,
1783348729.048,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,578,0,2,172,1010:112;1021:4,0,,,,,
1783348729.152,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,579,0,2,172,1010:112;1021:4,0,,,,,
1783348729.236,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,580,0,2,172,1010:112;1021:4,0,,,,,
1783348729.319,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,581,0,2,172,1010:112;1021:4,0,,,,,
1783348729.423,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,582,0,2,172,1010:112;1021:4,0,,,,,
1783348729.507,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,583,0,2,172,1010:112;1021:4,0,,,,,
1783348729.590,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,584,0,2,172,1010:112;1021:4,0,,,,,
1783348729.674,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,585,0,2,172,1010:112;1021:4,0,,,,,
1783348729.779,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,586,0,2,172,1010:112;1021:4,0,,,,,
1783348729.863,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,587,0,2,172,1010:112;1021:4,0,,,,,
1783348729.946,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,588,0,2,172,1010:112;1021:4,0,,,,,
1783348730.050,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,589,0,2,172,1010:112;1021:4,0,,,,,
1783348730.133,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,590,1,3,208,1020:28;1010:112;1021:4,0,,,,,
1783348730.217,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,591,0,3,181,1010:112;1011:1;1021:4,0,,,,,
1783348730.363,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,592,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.022530,77.009,16.741
1783348730.406,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,593,0,2,172,1010:112;1021:4,0,,,,,
1783348730.488,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,594,0,2,172,1010:112;1021:4,0,,,,,
1783348730.593,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,595,0,2,172,1010:112;1021:4,0,,,,,
1783348730.676,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,596,0,2,172,1010:112;1021:4,0,,,,,
1783348730.842,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,597,7,3,256,1020:76;1010:112;1021:4,0,,,,,
1783348730.946,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,599,0,2,172,1010:112;1021:4,0,,,,,
1783348731.030,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,600,0,2,172,1010:112;1021:4,0,,,,,
1783348731.113,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,601,0,2,172,1010:112;1021:4,0,,,,,
1783348731.217,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,602,0,2,172,1010:112;1021:4,0,,,,,
1783348731.301,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,603,0,2,172,1010:112;1021:4,0,,,,,
1783348731.384,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,604,0,2,172,1010:112;1021:4,0,,,,,
1783348731.489,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,605,0,2,172,1010:112;1021:4,0,,,,,
1783348731.572,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,606,1,3,208,1020:28;1010:112;1021:4,0,,,,,
1783348731.676,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,607,19,4,361,1020:172;1010:112;1011:1;1021:4,0,,,,,
1783348731.800,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,608,19,5,523,1020:172;1010:112;1011:19;1021:4;1040:136,1,0,18,0.005441,78.683,18.415
1783348731.842,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,609,0,3,199,1010:112;1011:19;1021:4,0,,,,,
1783348731.925,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,610,0,2,172,1010:112;1021:4,0,,,,,
1783348732.028,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,611,0,2,172,1010:112;1021:4,0,,,,,
1783348732.112,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,612,0,2,172,1010:112;1021:4,0,,,,,
1783348732.196,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,613,0,2,172,1010:112;1021:4,0,,,,,
1783348732.301,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,614,0,2,172,1010:112;1021:4,0,,,,,
1783348732.384,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,615,0,2,172,1010:112;1021:4,0,,,,,
1783348732.468,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,616,0,2,172,1010:112;1021:4,0,,,,,
1783348732.556,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,617,0,2,172,1010:112;1021:4,0,,,,,
1783348732.659,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,618,0,2,172,1010:112;1021:4,0,,,,,
1783348732.742,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,619,0,2,172,1010:112;1021:4,0,,,,,
1783348732.826,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,620,0,2,172,1010:112;1021:4,0,,,,,
1783348732.930,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,621,0,2,172,1010:112;1021:4,0,,,,,
1783348733.013,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,622,0,2,172,1010:112;1021:4,0,,,,,
1783348733.097,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,623,0,2,172,1010:112;1021:4,0,,,,,
1783348733.242,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,624,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.009999,78.683,16.741
1783348733.284,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,625,0,2,172,1010:112;1021:4,0,,,,,
1783348733.367,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,626,0,2,172,1010:112;1021:4,0,,,,,
1783348733.472,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,627,0,2,172,1010:112;1021:4,0,,,,,
1783348733.555,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,628,0,2,172,1010:112;1021:4,0,,,,,
1783348733.637,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,629,0,2,172,1010:112;1021:4,0,,,,,
1783348733.742,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,630,0,2,172,1010:112;1021:4,0,,,,,
1783348733.826,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,631,0,2,172,1010:112;1021:4,0,,,,,
1783348733.909,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,632,0,2,172,1010:112;1021:4,0,,,,,
1783348734.013,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,633,0,2,172,1010:112;1021:4,0,,,,,
1783348734.096,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,634,0,2,172,1010:112;1021:4,0,,,,,
1783348734.180,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,635,0,2,172,1010:112;1021:4,0,,,,,
1783348734.264,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,636,0,2,172,1010:112;1021:4,0,,,,,
1783348734.368,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,637,1,3,208,1020:28;1010:112;1021:4,0,,,,,
1783348734.451,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,638,0,3,181,1010:112;1011:1;1021:4,0,,,,,
1783348734.555,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,639,0,2,172,1010:112;1021:4,0,,,,,
1783348734.680,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,640,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.042770,82.031,16.741
1783348734.723,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,641,0,2,172,1010:112;1021:4,0,,,,,
1783348734.806,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,642,0,2,172,1010:112;1021:4,0,,,,,
1783348734.910,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,643,1,3,208,1020:28;1010:112;1021:4,0,,,,,
1783348734.993,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,644,0,3,181,1010:112;1011:1;1021:4,0,,,,,
1783348735.077,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,645,0,2,172,1010:112;1021:4,0,,,,,
1783348735.180,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,646,0,2,172,1010:112;1021:4,0,,,,,
1783348735.264,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,647,0,2,172,1010:112;1021:4,0,,,,,
1783348735.347,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,648,0,2,172,1010:112;1021:4,0,,,,,
1783348735.453,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,649,0,2,172,1010:112;1021:4,0,,,,,
1783348735.536,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,650,4,3,232,1020:52;1010:112;1021:4,0,,,,,
1783348735.620,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,651,0,3,184,1010:112;1011:4;1021:4,0,,,,,
1783348735.703,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,652,0,2,172,1010:112;1021:4,0,,,,,
1783348735.807,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,653,0,2,172,1010:112;1021:4,0,,,,,
1783348735.891,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,654,0,2,172,1010:112;1021:4,0,,,,,
1783348735.974,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,655,0,2,172,1010:112;1021:4,0,,,,,
1783348736.120,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,656,0,3,316,1010:112;1021:4;1040:136,1,0,18,0.041809,75.335,16.741
1783348736.162,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,657,0,2,172,1010:112;1021:4,0,,,,,
1783348736.245,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,658,0,2,172,1010:112;1021:4,0,,,,,
1783348736.348,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,659,0,2,172,1010:112;1021:4,0,,,,,
1783348736.432,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,660,0,2,172,1010:112;1021:4,0,,,,,
1783348736.536,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,661,0,2,172,1010:112;1021:4,0,,,,,
1783348736.620,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,662,0,2,172,1010:112;1021:4,0,,,,,
1783348736.703,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,663,0,2,172,1010:112;1021:4,0,,,,,
1783348736.786,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,664,0,2,172,1010:112;1021:4,0,,,,,
1783348736.890,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,665,0,2,172,1010:112;1021:4,0,,,,,
1783348736.974,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,666,0,2,172,1010:112;1021:4,0,,,,,
1783348737.057,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,667,0,2,172,1010:112;1021:4,0,,,,,
1783348737.161,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,668,0,2,172,1010:112;1021:4,0,,,,,
1783348737.246,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,669,0,2,172,1010:112;1021:4,0,,,,,
1783348737.329,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,670,0,2,172,1010:112;1021:4,0,,,,,
1783348737.433,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,671,24,3,392,1020:212;1010:112;1021:4,0,,,,,
1783348737.560,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,672,24,5,568,1020:212;1010:112;1011:24;1021:4;1040:136,1,0,18,0.091326,75.335,16.741
1783348737.602,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,673,0,3,204,1010:112;1011:24;1021:4,0,,,,,
1783348737.685,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,674,0,2,172,1010:112;1021:4,0,,,,,
1783348737.789,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,675,0,2,172,1010:112;1021:4,0,,,,,
1783348737.873,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,676,0,2,172,1010:112;1021:4,0,,,,,
1783348737.956,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,677,0,2,172,1010:112;1021:4,0,,,,,
1783348738.060,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,678,0,2,172,1010:112;1021:4,0,,,,,
